date,New South Wales_Northern NSW,New South Wales_Western Sydney,South Australia_Eyre and Far North
2036-08-06,7.4469576,7.3213034,7.465852
2036-08-07,7.349482,7.469524,7.3910327
2036-08-08,5.289832,5.39591,5.287758
2036-08-09,4.414041,4.4844565,4.38967
2036-08-10,3.9794323,4.0560846,3.9528818
2036-08-11,3.3599129,3.626566,3.3777573
2036-08-12,4.1042933,4.4227886,4.094778
2036-08-13,7.4814677,7.428607,7.4089584
2036-08-14,7.2958436,7.319534,7.2743697
2036-08-15,4.959477,4.8326983,4.9301686
2036-08-16,4.2936416,4.30637,4.282667
2036-08-17,5.2250824,5.258829,5.206057
2036-08-18,4.1641164,4.2286744,4.1495404
2036-08-19,3.9720657,4.1331377,4.0067034
2036-08-20,4.3458366,4.6895533,4.386676
2036-08-21,4.4291787,4.773692,4.453438
2036-08-22,4.6794343,4.814063,4.6829014
2036-08-23,5.848243,5.975176,5.8635664
2036-08-24,5.7787576,5.8143916,5.7639723
2036-08-25,6.138753,6.0338316,6.112734
2036-08-26,4.3456464,4.471012,4.3548126
2036-08-27,5.18796,5.2257285,5.1404
2036-08-28,5.8603973,5.866312,5.841381
2036-08-29,7.0354433,7.112592,7.040978
2036-08-30,5.1412115,5.296717,5.144216
2036-08-31,4.368974,4.506821,4.3550444
2036-09-01,4.102273,4.132478,4.104653
2036-09-02,4.702436,4.913956,4.6961756
2036-09-03,5.346075,5.4672556,5.327011
2036-09-04,6.273915,6.332113,6.2610893
2036-09-05,6.4249763,6.4331846,6.422207
2036-09-06,5.1267385,5.3112955,5.1609287
2036-09-07,5.501293,5.561289,5.513255
2036-09-08,4.5126567,4.714436,4.5411515
2036-09-09,4.3560185,4.395276,4.3618217
2036-09-10,5.134045,5.1365023,5.125917
2036-09-11,6.0019646,6.373069,6.0457344
2036-09-12,6.776749,7.0594225,6.8087015
2036-09-13,6.379715,6.587817,6.3783436
2036-09-14,6.0741143,6.297925,6.069635
2036-09-15,7.453698,7.653303,7.4620037
2036-09-16,8.433468,8.515534,8.450513
2036-09-17,5.992994,6.1233077,5.987122
2036-09-18,6.5222015,6.8356566,6.5395746
2036-09-19,4.8129387,4.987641,4.8129187
2036-09-20,5.388825,5.4130597,5.3633256
2036-09-21,5.080937,5.174255,5.0899777
2036-09-22,4.9777656,5.0834703,4.961489
2036-09-23,5.362773,5.66944,5.372523
2036-09-24,5.5218434,5.784457,5.5531225
2036-09-25,5.330696,5.679752,5.358593
2036-09-26,6.77958,6.9397173,6.769106
2036-09-27,6.7921953,6.8457456,6.7763195
2036-09-28,5.557149,5.6276526,5.5422096
2036-09-29,5.4899073,5.6267695,5.4914336
2036-09-30,5.4415355,5.5424294,5.4264646
2036-10-01,5.0089264,5.165731,5.009443
2036-10-02,6.3078146,6.302883,6.306192
2036-10-03,4.9954743,4.937624,4.979647
2036-10-04,5.0368032,5.222264,5.0240183
2036-10-05,5.7872744,5.8801293,5.7623944
2036-10-06,6.386322,6.394357,6.3475723
2036-10-07,4.9531565,5.0154,4.9389143
2036-10-08,5.172769,5.3826056,5.1770124
2036-10-09,5.978793,6.17975,5.998323
2036-10-10,5.0263176,5.020484,5.021569
2036-10-11,5.306762,5.540082,5.2766466
2036-10-12,6.761919,6.8877163,6.739329
2036-10-13,8.086592,8.124878,8.082551
2036-10-14,5.193079,5.326546,5.192995
2036-10-15,4.8838944,5.1252484,4.875718
2036-10-16,6.342822,6.4506307,6.2967353
2036-10-17,6.5820637,6.679183,6.572045
2036-10-18,7.1739993,7.0187726,7.145369
2036-10-19,7.3720717,7.2594814,7.345646
2036-10-20,6.1747193,6.436651,6.166862
2036-10-21,9.0786085,9.165808,9.064157
2036-10-22,6.41514,6.3514676,6.389701
2036-10-23,7.110161,7.1375265,7.0733876
2036-10-24,6.885579,6.98185,6.885362
2036-10-25,4.860205,4.9790587,4.8937197
2036-10-26,5.3414974,5.562284,5.361769
2036-10-27,5.3568707,5.491954,5.3586903
2036-10-28,5.0024347,5.1142063,5.013478
2036-10-29,6.6560163,6.8151484,6.6496286
2036-10-30,7.5454016,7.5885653,7.54112
2036-10-31,6.516287,6.453352,6.5226445
2036-11-01,5.0928807,5.176861,5.0982018
2036-11-02,5.424102,5.459067,5.409232
2036-11-03,5.736879,5.8168764,5.7171893
2036-11-04,5.95138,6.0975466,5.91701
2036-11-05,6.349049,6.4098063,6.322387
2036-11-06,5.316015,5.4829574,5.3296494
2036-11-07,5.5805902,5.612311,5.589288
2036-11-08,5.2820544,5.457572,5.314427
2036-11-09,5.841458,6.0672274,5.8241186
2036-11-10,6.4884896,6.614171,6.4522424
2036-11-11,5.4937553,5.677368,5.489753
2036-11-12,5.1388826,5.2417097,5.165786
2036-11-13,5.6502357,5.739044,5.6632967
2036-11-14,5.7518253,5.9923816,5.7746134
2036-11-15,5.3607845,5.512581,5.3438387
2036-11-16,6.710574,6.8297114,6.70093
2036-11-17,7.6227617,7.8593063,7.6227694
2036-11-18,8.936038,9.033308,8.902558
2036-11-19,8.247442,8.101266,8.171729
2036-11-20,5.5590343,5.422074,5.543798
2036-11-21,4.890617,5.0671377,4.8745117
2036-11-22,7.059613,6.8807282,7.0286403
2036-11-23,5.184204,5.3066316,5.211992
2036-11-24,5.719821,5.8193593,5.707306
2036-11-25,7.508189,7.5217333,7.481649
2036-11-26,7.824853,7.9107294,7.8123493
2036-11-27,6.23385,6.495257,6.2464924
2036-11-28,6.8898234,6.845792,6.8435497
2036-11-29,5.786463,5.9396076,5.7608795
2036-11-30,5.4666715,5.5869765,5.4413033
2036-12-01,5.465559,5.5555196,5.462384
2036-12-02,5.205165,5.2982345,5.196515
2036-12-03,5.577202,5.6597576,5.557382
2036-12-04,5.540954,5.686678,5.5205946
2036-12-05,6.807538,6.9446936,6.7696877
2036-12-06,7.757427,7.7322216,7.721109
2036-12-07,6.687643,6.668013,6.661422
2036-12-08,5.9678116,6.1182265,5.9485626
2036-12-09,5.5930614,5.7251077,5.584518
2036-12-10,7.200052,7.3391867,7.184867
2036-12-11,6.967159,6.8585625,6.949475
2036-12-12,5.4609523,5.4820848,5.455305
2036-12-13,5.826538,6.040443,5.850637
2036-12-14,5.963105,6.0311327,5.950792
2036-12-15,6.5190005,6.57453,6.487852
2036-12-16,6.4529095,6.44122,6.456057
2036-12-17,6.038675,6.021875,6.0674562
2036-12-18,6.529829,6.679734,6.5352535
2036-12-19,6.9615746,6.7882414,6.937706
2036-12-20,5.939071,6.0906205,5.9214215
2036-12-21,7.3253455,7.315782,7.3527694
2036-12-22,6.3433495,6.591613,6.378735
2036-12-23,5.637617,5.570179,5.6192026
2036-12-24,5.5105395,5.6143193,5.51644
2036-12-25,5.904656,6.1326566,5.9174147
2036-12-26,5.943379,6.040628,5.9748993
2036-12-27,5.8419623,5.968219,5.8389153
2036-12-28,6.262039,6.4114366,6.2660813
2036-12-29,6.6076455,6.752468,6.5869207
2036-12-30,6.293357,6.346125,6.2579455
2036-12-31,5.616813,5.638512,5.60379
2037-01-01,5.1371546,5.577544,5.1587343
2037-01-02,6.282177,6.617199,6.287818
2037-01-03,6.4325066,6.4058347,6.4052696
2037-01-04,5.3577185,5.4311,5.361784
2037-01-05,4.8877,4.9631395,4.87964
2037-01-06,5.334685,5.589622,5.32156
2037-01-07,6.616474,6.4329796,6.589894
2037-01-08,5.503676,5.5962834,5.4965806
2037-01-09,5.479681,5.488106,5.4636455
2037-01-10,5.994468,6.159627,5.9925833
2037-01-11,5.9179087,6.0453863,5.9208283
2037-01-12,5.418836,5.5520253,5.4319434
2037-01-13,5.445423,5.3916473,5.4006877
2037-01-14,5.5122647,5.4619937,5.4947195
2037-01-15,6.4033275,6.4180455,6.3823767
2037-01-16,6.2028704,6.1672034,6.2137403
2037-01-17,6.393397,6.6242924,6.4005227
2037-01-18,5.7884,5.9164615,5.7940717
2037-01-19,5.9918127,6.14707,5.987726
2037-01-20,7.003557,7.1585965,6.9921184
2037-01-21,6.599559,6.5949492,6.5716467
2037-01-22,5.805008,5.8271313,5.790537
2037-01-23,5.1160507,5.19787,5.101392
2037-01-24,6.1830688,5.993047,6.1854944
2037-01-25,6.5423055,6.7341957,6.5459495
2037-01-26,6.292355,6.443913,6.297658
2037-01-27,5.94761,5.9474206,5.970523
2037-01-28,6.3667216,6.4339375,6.364536
2037-01-29,5.305004,5.220289,5.2932167
2037-01-30,5.6650615,5.686827,5.6464086
2037-01-31,5.9225674,5.6750073,5.908527
2037-02-01,6.179049,6.302643,6.155333
2037-02-02,6.718879,6.7360716,6.719857
2037-02-03,6.1469083,6.326284,6.178977
2037-02-04,6.176557,6.3693347,6.1962547
2037-02-05,6.0935106,6.2013745,6.1007133
2037-02-06,6.2354674,6.3679037,6.2052827
2037-02-07,5.6617346,5.706793,5.637754
2037-02-08,5.462592,5.609381,5.4462466
2037-02-09,6.6966925,6.7740254,6.6685967
2037-02-10,5.8647757,6.1385503,5.899026
2037-02-11,6.512999,6.7969747,6.544607
2037-02-12,6.249183,6.453506,6.255377
2037-02-13,5.313187,5.3778987,5.2811337
2037-02-14,5.2130275,5.3079123,5.190952
2037-02-15,6.149679,6.2359242,6.1331983
2037-02-16,6.539638,6.685886,6.538854
2037-02-17,5.3495703,5.570395,5.370591
2037-02-18,6.0115414,6.1664176,5.9818525
2037-02-19,6.118241,6.179528,6.090588
2037-02-20,5.901507,5.9870715,5.8987894
2037-02-21,5.6895475,5.6329904,5.6880965
2037-02-22,5.2880664,5.4059906,5.2952166
2037-02-23,6.2180204,6.3620787,6.172482
2037-02-24,7.09985,7.0016265,7.096736
2037-02-25,5.8122025,6.142675,5.8753414
2037-02-26,5.913735,6.0704923,5.9006944
2037-02-27,7.2626505,7.135663,7.2179966
2037-02-28,5.7218256,5.872969,5.7318964
2037-03-01,5.5533214,5.699555,5.5648217
2037-03-02,6.328335,6.5816045,6.3882127
2037-03-03,6.5051785,6.7781286,6.5621367
2037-03-04,6.1069875,6.4661922,6.1572666
2037-03-05,5.5727253,5.815775,5.5980215
2037-03-06,4.7291093,4.9686737,4.7270927
2037-03-07,8.211223,8.163127,8.220665
2037-03-08,6.734512,7.013069,6.77861
2037-03-09,4.774759,5.0507717,4.800715
2037-03-10,4.3923535,4.4654455,4.394597
2037-03-11,5.1151767,5.2129664,5.085064
2037-03-12,4.921344,4.9483714,4.9175324
2037-03-13,4.12951,4.288925,4.146269
2037-03-14,5.663309,5.590289,5.6716285
2037-03-15,6.155161,6.444773,6.197698
2037-03-16,5.7320385,6.145628,5.795841
2037-03-17,5.663619,5.8924203,5.6615286
2037-03-18,4.9402137,5.0858073,4.905463
2037-03-19,6.1490927,6.1175394,6.1157866
2037-03-20,5.45256,5.544011,5.4401765
2037-03-21,4.4608884,4.4088054,4.43757
2037-03-22,4.4623976,4.4626718,4.4373126
2037-03-23,4.371962,4.412923,4.3629794
2037-03-24,4.310766,4.2946987,4.289827
2037-03-25,4.2004085,4.359866,4.188863
2037-03-26,4.6774635,4.966829,4.6837068
2037-03-27,5.82171,6.0125613,5.8095627
2037-03-28,7.567108,7.501933,7.5420184
2037-03-29,7.235089,7.070816,7.1868224
2037-03-30,5.3651843,5.4897995,5.376124
2037-03-31,4.3884063,4.693212,4.428545
2037-04-01,4.114679,4.2600994,4.1147523
2037-04-02,4.434693,4.5318036,4.4186535
2037-04-03,4.8828926,5.0187225,4.86308
2037-04-04,5.5202565,5.6159267,5.4956913
2037-04-05,6.06831,6.138853,6.0283637
2037-04-06,6.06874,5.932308,6.0423517
2037-04-07,6.5412383,6.645423,6.541165
2037-04-08,7.3137746,7.3740993,7.357934
2037-04-09,5.1053786,5.416063,5.153791
2037-04-10,4.8951197,5.1839294,4.9080257
2037-04-11,4.896974,5.159162,4.883584
2037-04-12,4.5127034,4.695948,4.5005875
2037-04-13,5.469954,5.468318,5.4310656
2037-04-14,5.309096,5.4504704,5.300763
2037-04-15,5.5346594,5.667627,5.532952
2037-04-16,5.8551326,5.9439635,5.855179
2037-04-17,4.9083586,5.2102704,4.9168816
2037-04-18,6.4979105,6.1628766,6.4568253
2037-04-19,7.0578833,6.965473,7.0351653
2037-04-20,4.8687434,5.1893744,4.89108
2037-04-21,4.4593525,4.7324204,4.4626555
2037-04-22,4.7774224,5.02389,4.783098
2037-04-23,4.685163,4.932552,4.7047734
2037-04-24,4.3723593,4.58295,4.370797
2037-04-25,4.263789,4.4312963,4.2285814
2037-04-26,4.411896,4.501232,4.3797865
2037-04-27,4.1129427,4.0938163,4.0923257
2037-04-28,4.427113,4.325392,4.4386916
2037-04-29,5.1515703,5.3713174,5.176821
2037-04-30,4.87198,5.1134143,4.8586864
2037-05-01,5.508736,5.5699067,5.4576087
2037-05-02,5.3213067,5.2206173,5.2999473
2037-05-03,4.3570457,4.4968777,4.3792477
2037-05-04,4.7677646,5.059394,4.793204
2037-05-05,5.400311,5.656669,5.411697
2037-05-06,5.962059,6.0880604,5.957909
2037-05-07,5.1753516,5.4438806,5.1938453
2037-05-08,4.617563,4.7379775,4.6075597
2037-05-09,4.113593,4.4072537,4.119179
2037-05-10,4.0127535,4.2613106,4.0117335
2037-05-11,3.5616498,3.7187164,3.5407329
2037-05-12,4.353575,4.557331,4.344486
2037-05-13,5.259981,5.5297575,5.262116
2037-05-14,3.8960767,3.9293056,3.8714013
2037-05-15,4.727706,4.9464645,4.7206845
2037-05-16,6.6392846,6.6912336,6.6099625
2037-05-17,5.5464745,5.512661,5.530515
2037-05-18,3.9437459,4.0221095,3.9590344
2037-05-19,3.0641618,3.3035724,3.0998678
2037-05-20,2.9722288,3.1360066,2.9613354
2037-05-21,4.0845003,4.0948167,4.063016
2037-05-22,4.1843925,4.368879,4.177454
2037-05-23,4.8178735,4.9351997,4.7681136
2037-05-24,5.828814,5.81545,5.7448792
2037-05-25,6.226995,6.110251,6.1321483
2037-05-26,7.556654,7.767414,7.574874
2037-05-27,4.6796517,4.7616,4.7099533
2037-05-28,4.6640587,4.9169774,4.7082844
2037-05-29,4.4313912,4.3504763,4.419676
2037-05-30,3.4857557,3.7234502,3.5125897
2037-05-31,3.9662619,4.066699,3.964671
2037-06-01,3.4262385,3.6133175,3.423125
2037-06-02,3.687624,3.7506685,3.6777568
2037-06-03,4.4742613,4.7636824,4.5062237
2037-06-04,5.7673306,6.060368,5.802714
2037-06-05,5.5738153,5.840223,5.591781
2037-06-06,5.0807343,5.3218303,5.095077
2037-06-07,4.033237,4.3154535,4.0471616
2037-06-08,3.4955623,3.7887533,3.5064847
2037-06-09,3.933649,4.2428393,3.9201078
2037-06-10,3.5378487,3.6017416,3.5136473
2037-06-11,4.0904527,4.1024785,4.056763
2037-06-12,4.8328156,4.856822,4.8400373
2037-06-13,4.551553,4.884813,4.583146
2037-06-14,5.714615,5.8848615,5.72037
2037-06-15,4.9109073,5.202881,4.9278426
2037-06-16,4.16363,4.382651,4.16025
2037-06-17,3.813969,4.114724,3.804848
2037-06-18,3.290378,3.5310128,3.2707834
2037-06-19,4.2461386,4.235032,4.217829
2037-06-20,7.0094886,7.2059407,7.0091395
2037-06-21,8.0388155,8.046185,8.034038
2037-06-22,4.5407376,4.5618258,4.491476
2037-06-23,6.3456283,6.4700065,6.32611
2037-06-24,7.087959,7.170291,7.0624785
2037-06-25,6.040369,6.274328,6.033793
2037-06-26,5.253825,5.177751,5.211823
2037-06-27,4.8845725,4.8034368,4.85699
2037-06-28,5.5733294,5.543882,5.5374804
2037-06-29,4.1214633,4.1917353,4.092696
2037-06-30,4.211539,4.1850195,4.1922383
2037-07-01,4.6910257,4.6835475,4.673693
2037-07-02,4.028127,4.269467,4.0680428
2037-07-03,4.9032707,5.1391597,4.9411035
2037-07-04,4.4766607,4.667335,4.5035014
2037-07-05,5.047471,5.297245,5.073102
2037-07-06,5.2216606,5.5603147,5.2406154
2037-07-07,4.5744715,5.1129036,4.6254854
2037-07-08,4.8236756,5.111694,4.8129444
2037-07-09,4.484566,4.5372233,4.445558
2037-07-10,6.2265425,6.0790067,6.184068
2037-07-11,5.6369147,5.699789,5.6314473
2037-07-12,4.669669,4.7798038,4.691054
2037-07-13,5.226611,5.1838965,5.1542735
2037-07-14,5.7825227,5.7460046,5.726709
2037-07-15,5.0144453,5.074866,4.9666467
2037-07-16,4.91262,4.9272494,4.876089
2037-07-17,4.5310674,4.495813,4.498052
2037-07-18,4.900553,5.010047,4.8641453
2037-07-19,4.4874806,4.588026,4.46543
2037-07-20,4.185841,4.300081,4.1573052
2037-07-21,5.713021,5.8132467,5.6930914
2037-07-22,6.24083,6.2126765,6.216139
2037-07-23,5.655842,5.650939,5.639186
2037-07-24,3.733195,3.9472346,3.7506168
2037-07-25,3.5481892,3.707628,3.5328002
2037-07-26,5.107704,5.3009777,5.1017785
2037-07-27,5.051772,5.2456045,5.0546203
2037-07-28,5.330009,5.4639187,5.2903023
2037-07-29,5.383782,5.315367,5.3185673
2037-07-30,4.9358706,4.867961,4.8856444
2037-07-31,5.0115156,4.9949327,4.9822435
2037-08-01,6.2011285,6.504611,6.2087493
2037-08-02,7.195549,7.237817,7.1882772
2037-08-03,5.035952,5.0894217,5.001477
2037-08-04,4.6286373,4.7938185,4.6344986
2037-08-05,5.101512,4.986561,5.1035814
2037-08-06,4.081135,4.2719827,4.1110425
2037-08-07,3.955037,3.955377,3.9322648
2037-08-08,4.746639,4.89134,4.7270365
2037-08-09,4.9460273,5.184444,4.9419346
2037-08-10,5.4816766,5.5981483,5.483412
2037-08-11,4.891794,5.1085687,4.908102
2037-08-12,5.2761264,5.4277887,5.264339
2037-08-13,3.4755979,3.6440275,3.4738848
2037-08-14,3.2395782,3.4750178,3.2543058
2037-08-15,4.1504245,4.153019,4.135635
2037-08-16,5.5803785,5.448464,5.5365553
2037-08-17,5.733265,5.563048,5.6992536
2037-08-18,5.369182,5.459543,5.348767
2037-08-19,4.9334383,5.047324,4.9290876
2037-08-20,4.60837,4.7591243,4.5988464
2037-08-21,5.6037974,5.7189136,5.5863547
2037-08-22,8.109869,7.9984694,8.066685
2037-08-23,7.026457,6.7006044,6.9871726
2037-08-24,3.8421204,3.9667594,3.8311646
2037-08-25,4.2984905,4.4779696,4.291597
2037-08-26,4.8365493,4.991153,4.812744
2037-08-27,5.901029,6.007763,5.8972893
2037-08-28,3.6488607,3.794891,3.6840172
2037-08-29,6.050934,6.1802073,6.0325875
2037-08-30,8.119478,8.04131,8.079636
2037-08-31,6.5085664,6.4146104,6.4897265
2037-09-01,5.371934,5.36283,5.3296638
2037-09-02,7.0123425,6.7686915,6.9501834
2037-09-03,4.263905,4.1513658,4.2339272
2037-09-04,4.8277993,4.923834,4.824048
2037-09-05,4.9046216,5.219427,4.9359856
2037-09-06,5.8463674,5.889507,5.825757
2037-09-07,6.009584,5.974857,5.964432
2037-09-08,6.3058887,6.184009,6.2517447
2037-09-09,6.1604705,6.0363197,6.1362596
2037-09-10,3.971055,4.193195,3.9796019
2037-09-11,5.1666684,5.1223383,5.1452985
2037-09-12,4.398364,4.57184,4.396757
2037-09-13,4.265965,4.3995767,4.25772
2037-09-14,4.022583,4.122911,4.0315576
2037-09-15,4.5074043,4.7171407,4.5354586
2037-09-16,4.504593,4.582024,4.5067325
2037-09-17,4.7448463,4.863834,4.7290897
2037-09-18,5.5561023,5.7023716,5.5118947
2037-09-19,5.3449016,5.2121634,5.3077865
2037-09-20,3.7671595,3.8876226,3.776616
2037-09-21,5.8314223,5.750898,5.8180585
2037-09-22,4.640434,4.9242864,4.6526823
2037-09-23,4.61528,4.790672,4.5752563
2037-09-24,4.2682433,4.443809,4.242696
2037-09-25,4.905847,5.0029244,4.862532
2037-09-26,5.1084247,5.306664,5.0743785
2037-09-27,5.677764,5.855211,5.6715403
2037-09-28,7.17728,7.2656937,7.164323
2037-09-29,7.9211907,7.97078,7.9299064
2037-09-30,5.487713,5.817265,5.551438
2037-10-01,4.7420015,4.8011084,4.728657
2037-10-02,4.957844,5.0803113,4.907875
2037-10-03,8.482398,8.776826,8.45592
2037-10-04,7.1496654,7.5458975,7.150294
2037-10-05,7.19408,7.0340333,7.138112
2037-10-06,6.665148,6.785171,6.6704736
2037-10-07,5.510219,5.5121717,5.5198784
2037-10-08,5.3854012,5.5317545,5.390416
2037-10-09,5.3618445,5.5051546,5.341101
2037-10-10,5.382467,5.420514,5.3293552
2037-10-11,7.172518,7.539738,7.228496
2037-10-12,6.15092,6.2402606,6.145223
2037-10-13,5.2432456,5.408199,5.2086663
2037-10-14,6.7906313,6.9431205,6.7849107
2037-10-15,7.3736835,7.6086516,7.362832
2037-10-16,6.7370796,6.833251,6.6982903
2037-10-17,5.294067,5.494856,5.2677035
2037-10-18,6.6912193,6.7107067,6.6742535
2037-10-19,7.0005555,6.980915,6.9698224
2037-10-20,5.207284,5.2664986,5.1747255
2037-10-21,4.584302,4.7242193,4.568063
2037-10-22,5.3273683,5.435635,5.3153343
2037-10-23,6.3007836,6.595618,6.307787
2037-10-24,7.001359,7.138655,7.0040736
2037-10-25,6.165934,6.017814,6.1389003
2037-10-26,4.588499,4.762089,4.583894
2037-10-27,5.9936204,5.944467,5.9591146
2037-10-28,5.2317686,5.456083,5.2553396
2037-10-29,5.7643013,5.9689856,5.7543035
2037-10-30,5.684061,5.807195,5.664025
2037-10-31,5.5928855,5.747944,5.546928
2037-11-01,6.474233,6.523959,6.436656
2037-11-02,8.005424,7.9054155,7.976201
2037-11-03,5.9516687,6.1623855,5.979987
2037-11-04,5.621561,5.7010264,5.622524
2037-11-05,5.627951,5.6854863,5.613196
2037-11-06,5.6589184,5.6594863,5.6362953
2037-11-07,5.833086,5.8484955,5.792113
2037-11-08,5.3494234,5.462756,5.339737
2037-11-09,5.880281,5.8822985,5.8362126
2037-11-10,9.309174,9.408561,9.277653
2037-11-11,9.158278,9.216414,9.133627
2037-11-12,5.127335,5.2760973,5.150512
2037-11-13,5.3315372,5.3826723,5.3090944
2037-11-14,5.444079,5.575752,5.4113536
2037-11-15,5.6505194,5.8271513,5.6191225
2037-11-16,5.6337714,5.694322,5.603353
2037-11-17,5.430798,5.4815154,5.386958
2037-11-18,6.1850424,6.2561083,6.140725
2037-11-19,7.437302,7.605527,7.4245152
2037-11-20,7.344837,7.459466,7.322584
2037-11-21,6.8773704,7.2298703,6.8824763
2037-11-22,7.193351,7.3057065,7.1628923
2037-11-23,8.098201,8.046736,8.078313
2037-11-24,6.989646,6.885739,6.9542327
2037-11-25,5.5364532,5.4896936,5.5192513
2037-11-26,5.4270744,5.5309186,5.416568
2037-11-27,6.2302785,6.363977,6.2116785
2037-11-28,6.058738,6.290218,6.0678997
2037-11-29,7.4816327,7.757333,7.4697294
2037-11-30,8.823537,9.012607,8.813006
2037-12-01,6.9814525,7.033214,6.978354
2037-12-02,7.201316,7.038947,7.1660137
2037-12-03,5.7348833,5.771023,5.720808
2037-12-04,5.532875,5.6513186,5.540593
2037-12-05,5.9123073,5.904597,5.918409
2037-12-06,5.803872,5.778657,5.7905655
2037-12-07,5.9783473,5.9953046,5.965291
2037-12-08,5.0892015,5.203423,5.076295
2037-12-09,5.660996,5.824372,5.6673074
2037-12-10,7.066257,7.101987,7.0686564
2037-12-11,5.043601,5.0307345,5.036213
2037-12-12,5.1459656,5.2605276,5.1587543
2037-12-13,5.832056,5.9772,5.853218
2037-12-14,5.8954353,5.987536,5.8949285
2037-12-15,6.4546633,6.4951515,6.414766
2037-12-16,5.7781854,5.8928785,5.7713056
2037-12-17,7.910192,7.680369,7.858477
2037-12-18,5.9510784,6.181805,5.9777756
2037-12-19,6.0321527,6.211756,5.9955373
2037-12-20,6.5264993,6.657181,6.5183215
2037-12-21,6.397704,6.501688,6.405071
2037-12-22,6.050033,6.274891,6.07324
2037-12-23,7.042271,7.0636387,7.037677
2037-12-24,5.4740114,5.6505804,5.4708214
2037-12-25,5.6815386,5.78999,5.666347
2037-12-26,6.299687,6.5284,6.292106
2037-12-27,6.7117224,7.0263386,6.7141438
2037-12-28,5.8916245,6.015202,5.868939
2037-12-29,6.414283,6.5381746,6.4180727
2037-12-30,6.4957657,6.757599,6.472569
2037-12-31,5.9187293,6.0519133,5.8877783
2038-01-01,5.340524,5.5220833,5.33378
2038-01-02,5.40982,5.668615,5.4107165
2038-01-03,6.243922,6.229355,6.219563
2038-01-04,5.547004,5.741328,5.549672
2038-01-05,5.5067034,5.717335,5.5201263
2038-01-06,5.612527,5.820158,5.5910516
2038-01-07,4.7212563,4.891274,4.714621
2038-01-08,5.021659,5.1680727,5.0279703
2038-01-09,5.587714,5.6852546,5.5821567
2038-01-10,7.112884,7.2801023,7.095817
2038-01-11,7.1424146,7.3675413,7.1253076
2038-01-12,6.5848145,6.7957406,6.5685143
2038-01-13,6.9720435,7.2643495,6.952913
2038-01-14,6.638402,6.816856,6.6607256
2038-01-15,6.620807,6.7221932,6.623639
2038-01-16,7.8952355,7.866454,7.8647237
2038-01-17,6.341214,6.376729,6.310658
2038-01-18,5.674798,5.734326,5.634426
2038-01-19,5.76948,5.879354,5.753125
2038-01-20,5.758463,5.810364,5.758119
2038-01-21,5.0032816,5.2035575,5.0209646
2038-01-22,6.481731,6.5244694,6.4606853
2038-01-23,7.198932,7.109821,7.204736
2038-01-24,6.353539,6.5491805,6.3809357
2038-01-25,5.653195,5.946555,5.689647
2038-01-26,5.848664,6.110468,5.892426
2038-01-27,5.978221,6.232018,6.0131254
2038-01-28,5.5981836,5.7399483,5.594216
2038-01-29,5.675624,5.784355,5.649171
2038-01-30,6.782973,6.833099,6.745313
2038-01-31,6.850533,7.1192694,6.887128
2038-02-01,6.2626033,6.564727,6.2931676
2038-02-02,5.4515896,5.651084,5.4722815
2038-02-03,5.3793364,5.56387,5.393402
2038-02-04,6.050433,6.139976,5.988885
2038-02-05,5.764996,5.791407,5.746557
2038-02-06,6.768906,6.9914455,6.760543
2038-02-07,5.929865,6.060289,5.910072
2038-02-08,6.0729403,5.993496,6.0198417
2038-02-09,5.9094996,6.020851,5.9063854
2038-02-10,5.083352,5.256109,5.084668
2038-02-11,5.54338,5.6800036,5.50981
2038-02-12,6.641067,6.657826,6.6157513
2038-02-13,7.2933965,7.317521,7.3210673
